"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","Micanopy","9"
1,"Alachua","Florida","Santa Fe","7"
1,"Alachua","Florida","Hawthorne","18"
1,"Alachua","Florida","Waldo","8"
1,"Alachua","Florida","High Springs","34"
1,"Alachua","Florida","Gainesville","1549"
1,"Alachua","Florida","Tioga","6"
1,"Alachua","Florida","Alachua","93"
1,"Alachua","Florida","Archer","28"
1,"Alachua","Florida","Newberry","71"
1,"Alachua","Florida","Wesley Chapel","1"
1,"Alachua","Florida","Earleton","2"
1,"Alachua","Florida","La Crosse","4"
2,"Baker","Florida","Macclenny","80"
2,"Baker","Florida","Glen Saint Mary","15"
2,"Baker","Florida","Olustee","1"
2,"Baker","Florida","Sanderson","22"
3,"Bay","Florida","Seacrest","1"
3,"Bay","Florida","Youngstown","15"
3,"Bay","Florida","Panama City Beach","143"
3,"Bay","Florida","Tyndall Air Force Base","3"
3,"Bay","Florida","Panama City","617"
3,"Bay","Florida","Fountain","6"
3,"Bay","Florida","Inlet Beach","2"
3,"Bay","Florida","Callaway","7"
3,"Bay","Florida","Parker","1"
3,"Bay","Florida","Watersound","1"
3,"Bay","Florida","Lynn Haven","84"
3,"Bay","Florida","Bayou George","1"
3,"Bay","Florida","Southport","14"
4,"Bradford","Florida","Hampton","4"
4,"Bradford","Florida","Starke","79"
4,"Bradford","Florida","Brooker","5"
4,"Bradford","Florida","Lawtey","19"
4,"Bradford","Florida","Lake Butler","2"
5,"Brevard","Florida","Indian Harbour Beach","22"
5,"Brevard","Florida","Patrick Air Force Base","15"
5,"Brevard","Florida","Malabar","17"
5,"Brevard","Florida","Cocoa Beach","97"
5,"Brevard","Florida","Titusville","189"
5,"Brevard","Florida","Port Saint John","2"
5,"Brevard","Florida","Cape Canaveral","44"
5,"Brevard","Florida","Attached","1"
5,"Brevard","Florida","Viera","22"
5,"Brevard","Florida","Palm Shores","2"
5,"Brevard","Florida","Valkaria","1"
5,"Brevard","Florida","Orlando","1"
5,"Brevard","Florida","Merritt Island","211"
5,"Brevard","Florida","Rockledge","164"
5,"Brevard","Florida","West Melbourne","60"
5,"Brevard","Florida","Melbourne Beach","24"
5,"Brevard","Florida","Satellite Beach","83"
5,"Brevard","Florida","Fellsmele","1"
5,"Brevard","Florida","Scottsmoor","1"
5,"Brevard","Florida","Palm Bay","608"
5,"Brevard","Florida","Cocoa","378"
5,"Brevard","Florida","Indialantic","53"
5,"Brevard","Florida","Grant-Valkaria","14"
5,"Brevard","Florida","Melbourne","835"
5,"Brevard","Florida","Sebastian","5"
5,"Brevard","Florida","Sharpes","1"
5,"Brevard","Florida","Barefoot Bay","9"
5,"Brevard","Florida","Mims","38"
6,"Broward","Florida","Port Everglades","1"
6,"Broward","Florida","Deerfield Beach","717"
6,"Broward","Florida","Coral Springs","921"
6,"Broward","Florida","Laud-By-The-Sea","1"
6,"Broward","Florida","Oviedo","1"
6,"Broward","Florida","Hallandale","456"
6,"Broward","Florida","Cooper City","179"
6,"Broward","Florida","At Large","2"
6,"Broward","Florida","Lauderdale Lakes","139"
6,"Broward","Florida","Plantation","620"
6,"Broward","Florida","Alpharetta","1"
6,"Broward","Florida","Hallandale Beach","23"
6,"Broward","Florida","Coconut Creek","442"
6,"Broward","Florida","Sunrise","800"
6,"Broward","Florida","Southwest Ranches","45"
6,"Broward","Florida","Pooler","1"
6,"Broward","Florida","Miramar","1653"
6,"Broward","Florida","City Of Sunrise","3"
6,"Broward","Florida","Fort Lauderdale","5608"
6,"Broward","Florida","West Hollywood","1"
6,"Broward","Florida","Hallandle Beach","1"
6,"Broward","Florida","Oakland Park","377"
6,"Broward","Florida","Pompano Beach","2900"
6,"Broward","Florida","Tamarac","570"
6,"Broward","Florida","Davie","808"
6,"Broward","Florida","Lighthouse Point","10"
6,"Broward","Florida","Pembroke Park","2"
6,"Broward","Florida","North Lauderdale","421"
6,"Broward","Florida","Parkland","127"
6,"Broward","Florida","Pembroke Pines","398"
6,"Broward","Florida","Hollywood","5126"
6,"Broward","Florida","Margate","511"
6,"Broward","Florida","Hillsboro Beach","1"
6,"Broward","Florida","West Park","10"
6,"Broward","Florida","Weston","425"
6,"Broward","Florida","Dania Beach","7"
6,"Broward","Florida","Dania","191"
6,"Broward","Florida","Lauderhill","175"
6,"Broward","Florida","Wilton Manors","167"
6,"Broward","Florida","Twentynine Palms","1"
6,"Broward","Florida","Lauderdale By The Sea","16"
7,"Calhoun","Florida","Kinard","2"
7,"Calhoun","Florida","Blountstown","94"
7,"Calhoun","Florida","Altha","18"
7,"Calhoun","Florida","Clarksville","3"
8,"Charlotte","Florida","Englewood","56"
8,"Charlotte","Florida","Fort Charlotte","1"
8,"Charlotte","Florida","Placida","7"
8,"Charlotte","Florida","Port Charlotte","557"
8,"Charlotte","Florida","Rotunda West","33"
8,"Charlotte","Florida","North Fort Myers","1"
8,"Charlotte","Florida","Cape Haze","1"
8,"Charlotte","Florida","Punta Gorda","339"
9,"Citrus","Florida","Crystal River","77"
9,"Citrus","Florida","Inverness","126"
9,"Citrus","Florida","Citrus Springs","19"
9,"Citrus","Florida","Holder","1"
9,"Citrus","Florida","Floral City","9"
9,"Citrus","Florida","Homosassa Springs","2"
9,"Citrus","Florida","Lecanto","28"
9,"Citrus","Florida","Beverly Hills","32"
9,"Citrus","Florida","Dunnellon","23"
9,"Citrus","Florida","Hernando","28"
9,"Citrus","Florida","Homosassa","52"
10,"Clay","Florida","Fleming Island","149"
10,"Clay","Florida","Green Cove Springs","192"
10,"Clay","Florida","Keystone Heights","22"
10,"Clay","Florida","Orange Park","610"
10,"Clay","Florida","Penney Farms","4"
10,"Clay","Florida","Middleburg","256"
10,"Clay","Florida","Doctors Inlet","1"
11,"Collier","Florida","Ochopee","13"
11,"Collier","Florida","Immokalee","1657"
11,"Collier","Florida","Apo","1"
11,"Collier","Florida","Ave Maria","50"
11,"Collier","Florida","Everglades City","1"
11,"Collier","Florida","Bonita Springs","1"
11,"Collier","Florida","Estero","1"
11,"Collier","Florida","Naples","3474"
11,"Collier","Florida","Marco Island","47"
11,"Collier","Florida","Goodland","2"
11,"Collier","Florida","Chokoloskee","1"
12,"Columbia","Florida","Fort White","28"
12,"Columbia","Florida","Orlando","1"
12,"Columbia","Florida","Lake City","387"
12,"Columbia","Florida","Live Oak","1"
13,"Dade","Florida","Miami","33979"
13,"Dade","Florida","South Miami","303"
13,"Dade","Florida","Bay Harbor Islands","7"
13,"Dade","Florida","Miami Lakes","292"
13,"Dade","Florida","Hialeah","7818"
13,"Dade","Florida","Fisher Island","2"
13,"Dade","Florida","Cutler Ridge","2"
13,"Dade","Florida","North Bay Village","14"
13,"Dade","Florida","Goulds","6"
13,"Dade","Florida","Homestead","3958"
13,"Dade","Florida","Carol City","65"
13,"Dade","Florida","Everglades National Park","1"
13,"Dade","Florida","Quail Heights","1"
13,"Dade","Florida","Doral","724"
13,"Dade","Florida","Miami Beach","1631"
13,"Dade","Florida","West Miami","33"
13,"Dade","Florida","Xifamk","1"
13,"Dade","Florida","University Of Miami","1"
13,"Dade","Florida","Pinecrest","170"
13,"Dade","Florida","Miami Springs","16"
13,"Dade","Florida","Fl","1"
13,"Dade","Florida","Sunny Isles Beach","17"
13,"Dade","Florida","North Miami","626"
13,"Dade","Florida","Miamf","1"
13,"Dade","Florida","Key Biscayne","146"
13,"Dade","Florida","Princeton","15"
13,"Dade","Florida","Kiiafai","1"
13,"Dade","Florida","Cutler Bay","23"
13,"Dade","Florida","Medley","48"
13,"Dade","Florida","Palmetto Bay","91"
13,"Dade","Florida","Miami Gardens","1442"
13,"Dade","Florida","Sweetwater","10"
13,"Dade","Florida","North Miami Beach","816"
13,"Dade","Florida","Smiawic","1"
13,"Dade","Florida","Opa Locka","1177"
13,"Dade","Florida","Austin","1"
13,"Dade","Florida","Hialeah Gardens","15"
13,"Dade","Florida","Kendall","11"
13,"Dade","Florida","Aventura","332"
13,"Dade","Florida","Bal Harbour","26"
13,"Dade","Florida","Leisure City","1"
13,"Dade","Florida","Biscayne Park","23"
13,"Dade","Florida","Aollywoss","1"
13,"Dade","Florida","Coral Gables","473"
13,"Dade","Florida","El Portal","28"
13,"Dade","Florida","Saint Petersburg","1"
13,"Dade","Florida","Coconut Grove","25"
13,"Dade","Florida","Village Of Palmetto Bay","10"
13,"Dade","Florida","Virginia Gardens","1"
