"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","Miami","1"
1,"Alachua","Florida","Alachua","46"
1,"Alachua","Florida","Waldo","7"
1,"Alachua","Florida","Newberry","44"
1,"Alachua","Florida","Santa Fe","5"
1,"Alachua","Florida","Archer","13"
1,"Alachua","Florida","High Springs","20"
1,"Alachua","Florida","Tioga","4"
1,"Alachua","Florida","La Crosse","1"
1,"Alachua","Florida","Hawthorne","11"
1,"Alachua","Florida","Gainesville","971"
1,"Alachua","Florida","Micanopy","6"
2,"Baker","Florida","Sanderson","9"
2,"Baker","Florida","Glen Saint Mary","7"
2,"Baker","Florida","Macclenny","38"
3,"Bay","Florida","Panama City","232"
3,"Bay","Florida","Tyndall Air Force Base","2"
3,"Bay","Florida","Inlet Beach","1"
3,"Bay","Florida","Fountain","2"
3,"Bay","Florida","Parker","1"
3,"Bay","Florida","Southport","5"
3,"Bay","Florida","Youngstown","7"
3,"Bay","Florida","Callaway","5"
3,"Bay","Florida","Panama City Beach","43"
3,"Bay","Florida","Lynn Haven","28"
4,"Bradford","Florida","Hampton","1"
4,"Bradford","Florida","Lawtey","13"
4,"Bradford","Florida","Starke","62"
4,"Bradford","Florida","Brooker","3"
4,"Bradford","Florida","Lake Butler","1"
5,"Brevard","Florida","Sharpes","1"
5,"Brevard","Florida","Palm Bay","290"
5,"Brevard","Florida","Melbourne","475"
5,"Brevard","Florida","Valkaria","1"
5,"Brevard","Florida","Satellite Beach","46"
5,"Brevard","Florida","Titusville","115"
5,"Brevard","Florida","Rockledge","100"
5,"Brevard","Florida","Sebastian","4"
5,"Brevard","Florida","Barefoot Bay","5"
5,"Brevard","Florida","Malabar","8"
5,"Brevard","Florida","Patrick Air Force Base","6"
5,"Brevard","Florida","Melbourne Beach","15"
5,"Brevard","Florida","Indian Harbour Beach","15"
5,"Brevard","Florida","Cape Canaveral","30"
5,"Brevard","Florida","Scottsmoor","1"
5,"Brevard","Florida","Port Saint John","2"
5,"Brevard","Florida","Grant-Valkaria","7"
5,"Brevard","Florida","Palm Shores","1"
5,"Brevard","Florida","Cocoa","266"
5,"Brevard","Florida","Merritt Island","126"
5,"Brevard","Florida","West Melbourne","18"
5,"Brevard","Florida","Indialantic","26"
5,"Brevard","Florida","Cocoa Beach","50"
5,"Brevard","Florida","Viera","15"
5,"Brevard","Florida","Mims","26"
6,"Broward","Florida","Sunrise","491"
6,"Broward","Florida","Weston","247"
6,"Broward","Florida","Pompano Beach","1685"
6,"Broward","Florida","Dania Beach","4"
6,"Broward","Florida","Davie","449"
6,"Broward","Florida","Laud-By-The-Sea","1"
6,"Broward","Florida","Alpharetta","1"
6,"Broward","Florida","Hollywood","2986"
6,"Broward","Florida","Hallandale Beach","16"
6,"Broward","Florida","Lighthouse Point","7"
6,"Broward","Florida","Margate","353"
6,"Broward","Florida","Parkland","72"
6,"Broward","Florida","Lauderdale Lakes","109"
6,"Broward","Florida","Hallandale","249"
6,"Broward","Florida","North Lauderdale","284"
6,"Broward","Florida","Lauderdale By The Sea","9"
6,"Broward","Florida","Plantation","358"
6,"Broward","Florida","Deerfield Beach","414"
6,"Broward","Florida","Hillsboro Beach","1"
6,"Broward","Florida","Southwest Ranches","21"
6,"Broward","Florida","Coconut Creek","255"
6,"Broward","Florida","Port Everglades","1"
6,"Broward","Florida","Wilton Manors","136"
6,"Broward","Florida","Cooper City","104"
6,"Broward","Florida","Coral Springs","605"
6,"Broward","Florida","Fort Lauderdale","3264"
6,"Broward","Florida","City Of Sunrise","2"
6,"Broward","Florida","Pembroke Pines","278"
6,"Broward","Florida","Dania","95"
6,"Broward","Florida","Pembroke Park","2"
6,"Broward","Florida","Tamarac","317"
6,"Broward","Florida","At Large","1"
6,"Broward","Florida","Miramar","1039"
6,"Broward","Florida","West Park","9"
6,"Broward","Florida","Oakland Park","227"
6,"Broward","Florida","Pooler","1"
6,"Broward","Florida","Lauderhill","137"
7,"Calhoun","Florida","Clarksville","1"
7,"Calhoun","Florida","Blountstown","64"
7,"Calhoun","Florida","Altha","7"
8,"Charlotte","Florida","Placida","7"
8,"Charlotte","Florida","Cape Haze","1"
8,"Charlotte","Florida","Port Charlotte","434"
8,"Charlotte","Florida","Englewood","38"
8,"Charlotte","Florida","Punta Gorda","239"
8,"Charlotte","Florida","Rotunda West","22"
9,"Citrus","Florida","Homosassa Springs","1"
9,"Citrus","Florida","Homosassa","29"
9,"Citrus","Florida","Inverness","86"
9,"Citrus","Florida","Hernando","15"
9,"Citrus","Florida","Citrus Springs","17"
9,"Citrus","Florida","Floral City","6"
9,"Citrus","Florida","Crystal River","46"
9,"Citrus","Florida","Beverly Hills","20"
9,"Citrus","Florida","Dunnellon","13"
9,"Citrus","Florida","Lecanto","21"
10,"Clay","Florida","Green Cove Springs","143"
10,"Clay","Florida","Penney Farms","1"
10,"Clay","Florida","Keystone Heights","16"
10,"Clay","Florida","Orange Park","303"
10,"Clay","Florida","Fleming Island","72"
10,"Clay","Florida","Middleburg","134"
11,"Collier","Florida","Estero","1"
11,"Collier","Florida","Goodland","2"
11,"Collier","Florida","Naples","2351"
11,"Collier","Florida","Bonita Springs","1"
11,"Collier","Florida","Immokalee","1453"
11,"Collier","Florida","Ave Maria","43"
11,"Collier","Florida","Ochopee","3"
11,"Collier","Florida","Apo","1"
11,"Collier","Florida","Marco Island","32"
11,"Collier","Florida","Everglades City","1"
12,"Columbia","Florida","Fort White","16"
12,"Columbia","Florida","Lake City","262"
13,"Dade","Florida","Miami","20947"
13,"Dade","Florida","Village Of Palmetto Bay","4"
13,"Dade","Florida","Miami Springs","13"
13,"Dade","Florida","Surfside","18"
13,"Dade","Florida","Hialeah","4909"
13,"Dade","Florida","North Miami Beach","548"
13,"Dade","Florida","Miami Gardens","861"
13,"Dade","Florida","Miami Beach","1214"
13,"Dade","Florida","Princeton","7"
13,"Dade","Florida","Homestead","2385"
13,"Dade","Florida","Coral Gables","289"
13,"Dade","Florida","Bal Harbour","17"
13,"Dade","Florida","Kendall","11"
13,"Dade","Florida","Fisher Island","2"
13,"Dade","Florida","Biscayne Park","16"
13,"Dade","Florida","Florida City","465"
13,"Dade","Florida","Carol City","31"
13,"Dade","Florida","West Miami","20"
13,"Dade","Florida","Miami Lakes","154"
13,"Dade","Florida","Goulds","4"
13,"Dade","Florida","Miami Shores","7"
13,"Dade","Florida","Palmetto Bay","54"
13,"Dade","Florida","Miam","1"
13,"Dade","Florida","El Portal","22"
13,"Dade","Florida","Doral","424"
13,"Dade","Florida","Quail Heights","1"
13,"Dade","Florida","Golden Beach","6"
13,"Dade","Florida","Virginia Gardens","1"
13,"Dade","Florida","Aollywoss","1"
13,"Dade","Florida","Sunny Isles Beach","11"
13,"Dade","Florida","Aventura","245"
13,"Dade","Florida","Key Biscayne","95"
13,"Dade","Florida","Perrine","1"
13,"Dade","Florida","Bay Harbor Islands","6"
13,"Dade","Florida","Fl","1"
13,"Dade","Florida","Opa Locka","714"
13,"Dade","Florida","Coconut Grove","19"
13,"Dade","Florida","Hialeah Gardens","14"
13,"Dade","Florida","South Miami","276"
13,"Dade","Florida","Medley","22"
13,"Dade","Florida","Sweetwater","6"
13,"Dade","Florida","North Miami","495"
13,"Dade","Florida","Naranja","6"
13,"Dade","Florida","Cutler Ridge","1"
13,"Dade","Florida","North Bay Village","14"
13,"Dade","Florida","Pinecrest","103"
13,"Dade","Florida","Cutler Bay","19"
14,"Desoto","Florida","Arcadia","524"
14,"Desoto","Florida","Lake Suzy","7"
14,"Desoto","Florida","Nocatee","6"
15,"Dixie","Florida","Old Town","38"
15,"Dixie","Florida","Cross City","24"
15,"Dixie","Florida","Steinhatchee","1"
16,"Duval","Florida","Jacksonville Beach","268"
16,"Duval","Florida","Mayport","1"
