"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","Earleton","2"
1,"Alachua","Florida","Newberry","85"
1,"Alachua","Florida","Micanopy","12"
1,"Alachua","Florida","Tioga","6"
1,"Alachua","Florida","Wesley Chapel","1"
1,"Alachua","Florida","La Crosse","5"
1,"Alachua","Florida","High Springs","41"
1,"Alachua","Florida","Archer","39"
1,"Alachua","Florida","Hawthorne","21"
1,"Alachua","Florida","Santa Fe","7"
1,"Alachua","Florida","Waldo","8"
1,"Alachua","Florida","Alachua","119"
1,"Alachua","Florida","Gainesville","1780"
2,"Baker","Florida","Olustee","1"
2,"Baker","Florida","Sanderson","23"
2,"Baker","Florida","Macclenny","114"
2,"Baker","Florida","Glen Saint Mary","25"
3,"Bay","Florida","Lynn Haven","133"
3,"Bay","Florida","Seacrest","1"
3,"Bay","Florida","Parker","1"
3,"Bay","Florida","Bayou George","1"
3,"Bay","Florida","Tyndall Air Force Base","4"
3,"Bay","Florida","Fountain","9"
3,"Bay","Florida","Panama City Beach","195"
3,"Bay","Florida","Watersound","1"
3,"Bay","Florida","Mexico Beach","1"
3,"Bay","Florida","Youngstown","16"
3,"Bay","Florida","Southport","23"
3,"Bay","Florida","Callaway","8"
3,"Bay","Florida","Panama City","872"
3,"Bay","Florida","Inlet Beach","2"
4,"Bradford","Florida","Hampton","7"
4,"Bradford","Florida","Lawtey","23"
4,"Bradford","Florida","Starke","101"
4,"Bradford","Florida","Brooker","5"
4,"Bradford","Florida","Lake Butler","2"
5,"Brevard","Florida","Cocoa","420"
5,"Brevard","Florida","Scottsmoor","1"
5,"Brevard","Florida","Cape Canaveral","48"
5,"Brevard","Florida","Indian Harbour Beach","26"
5,"Brevard","Florida","Attached","1"
5,"Brevard","Florida","Palm Shores","3"
5,"Brevard","Florida","Melbourne","1009"
5,"Brevard","Florida","Merritt Island","255"
5,"Brevard","Florida","Malabar","22"
5,"Brevard","Florida","Indialantic","60"
5,"Brevard","Florida","Micco","1"
5,"Brevard","Florida","Patrick Air Force Base","17"
5,"Brevard","Florida","Barefoot Bay","9"
5,"Brevard","Florida","Cocoa Beach","107"
5,"Brevard","Florida","Viera","31"
5,"Brevard","Florida","Satellite Beach","93"
5,"Brevard","Florida","Sharpes","1"
5,"Brevard","Florida","Valkaria","2"
