"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","Micanopy","12"
1,"Alachua","Florida","High Springs","41"
1,"Alachua","Florida","Hawthorne","22"
1,"Alachua","Florida","Archer","40"
1,"Alachua","Florida","Wesley Chapel","1"
1,"Alachua","Florida","Tioga","6"
1,"Alachua","Florida","Santa Fe","7"
1,"Alachua","Florida","La Crosse","5"
1,"Alachua","Florida","Gainesville","1850"
1,"Alachua","Florida","Earleton","2"
1,"Alachua","Florida","Waldo","9"
1,"Alachua","Florida","Newberry","88"
1,"Alachua","Florida","Alachua","127"
2,"Baker","Florida","Glen Saint Mary","25"
2,"Baker","Florida","Sanderson","23"
2,"Baker","Florida","Macclenny","117"
2,"Baker","Florida","Olustee","1"
3,"Bay","Florida","Watersound","1"
3,"Bay","Florida","Callaway","9"
3,"Bay","Florida","Youngstown","18"
3,"Bay","Florida","Parker","1"
3,"Bay","Florida","Lynn Haven","149"
3,"Bay","Florida","Fountain","10"
3,"Bay","Florida","Panama City","943"
3,"Bay","Florida","Panama City Beach","207"
3,"Bay","Florida","Tyndall Air Force Base","4"
3,"Bay","Florida","Mexico Beach","1"
3,"Bay","Florida","Southport","27"
3,"Bay","Florida","Bayou George","1"
3,"Bay","Florida","Seacrest","1"
3,"Bay","Florida","Inlet Beach","2"
4,"Bradford","Florida","Brooker","5"
4,"Bradford","Florida","Lake Butler","2"
4,"Bradford","Florida","Lawtey","24"
4,"Bradford","Florida","Starke","102"
4,"Bradford","Florida","Hampton","6"
5,"Brevard","Florida","Malabar","22"
5,"Brevard","Florida","Indialantic","63"
5,"Brevard","Florida","West Melbourne","72"
5,"Brevard","Florida","Palm Shores","3"
5,"Brevard","Florida","Cocoa","430"
5,"Brevard","Florida","Cape Canaveral","49"
5,"Brevard","Florida","Mims","42"
5,"Brevard","Florida","Barefoot Bay","9"
5,"Brevard","Florida","Indian Harbour Beach","27"
5,"Brevard","Florida","Valkaria","2"
5,"Brevard","Florida","Attached","1"
5,"Brevard","Florida","Merritt Island","259"
5,"Brevard","Florida","Micco","3"
5,"Brevard","Florida","Satellite Beach","97"
5,"Brevard","Florida","Melbourne","1061"
5,"Brevard","Florida","Palm Bay","736"
5,"Brevard","Florida","Melbourne Beach","33"
5,"Brevard","Florida","Orlando","1"
5,"Brevard","Florida","Scottsmoor","1"
5,"Brevard","Florida","Cocoa Beach","109"
5,"Brevard","Florida","Patrick Air Force Base","17"
5,"Brevard","Florida","Sharpes","1"
5,"Brevard","Florida","Rockledge","204"
5,"Brevard","Florida","Sebastian","6"
5,"Brevard","Florida","Titusville","233"
5,"Brevard","Florida","Port Saint John","3"
5,"Brevard","Florida","Fellsmele","1"
5,"Brevard","Florida","Viera","31"
5,"Brevard","Florida","Grant-Valkaria","15"
6,"Broward","Florida","Margate","659"
