"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","Waldo","7"
1,"Alachua","Florida","Hawthorne","11"
1,"Alachua","Florida","Alachua","52"
1,"Alachua","Florida","Micanopy","6"
1,"Alachua","Florida","Newberry","45"
1,"Alachua","Florida","Archer","14"
1,"Alachua","Florida","High Springs","22"
1,"Alachua","Florida","La Crosse","2"
1,"Alachua","Florida","Santa Fe","5"
1,"Alachua","Florida","Gainesville","1047"
1,"Alachua","Florida","Tioga","4"
2,"Baker","Florida","Glen Saint Mary","8"
2,"Baker","Florida","Macclenny","50"
2,"Baker","Florida","Sanderson","11"
3,"Bay","Florida","Panama City","274"
3,"Bay","Florida","Lynn Haven","35"
3,"Bay","Florida","Southport","5"
3,"Bay","Florida","Bayou George","1"
3,"Bay","Florida","Inlet Beach","1"
3,"Bay","Florida","Youngstown","7"
3,"Bay","Florida","Tyndall Air Force Base","2"
3,"Bay","Florida","Fountain","4"
3,"Bay","Florida","Panama City Beach","52"
3,"Bay","Florida","Callaway","5"
3,"Bay","Florida","Parker","1"
4,"Bradford","Florida","Lake Butler","1"
4,"Bradford","Florida","Starke","62"
4,"Bradford","Florida","Lawtey","13"
4,"Bradford","Florida","Brooker","3"
4,"Bradford","Florida","Hampton","2"
5,"Brevard","Florida","Malabar","11"
5,"Brevard","Florida","Satellite Beach","51"
5,"Brevard","Florida","Rockledge","113"
5,"Brevard","Florida","Indian Harbour Beach","17"
5,"Brevard","Florida","Cocoa","285"
5,"Brevard","Florida","Viera","18"
5,"Brevard","Florida","Palm Shores","1"
5,"Brevard","Florida","Indialantic","30"
5,"Brevard","Florida","Sharpes","1"
5,"Brevard","Florida","Melbourne Beach","16"
5,"Brevard","Florida","Melbourne","551"
5,"Brevard","Florida","Scottsmoor","1"
5,"Brevard","Florida","Palm Bay","358"
5,"Brevard","Florida","Titusville","122"
5,"Brevard","Florida","Grant-Valkaria","8"
5,"Brevard","Florida","Barefoot Bay","5"
5,"Brevard","Florida","Mims","26"
5,"Brevard","Florida","Port Saint John","2"
5,"Brevard","Florida","Valkaria","1"
5,"Brevard","Florida","Patrick Air Force Base","8"
5,"Brevard","Florida","Cape Canaveral","34"
5,"Brevard","Florida","Cocoa Beach","63"
5,"Brevard","Florida","West Melbourne","27"
5,"Brevard","Florida","Merritt Island","137"
5,"Brevard","Florida","Sebastian","4"
6,"Broward","Florida","Deerfield Beach","441"
6,"Broward","Florida","Pembroke Pines","297"
6,"Broward","Florida","Hallandale Beach","16"
6,"Broward","Florida","Coral Springs","657"
6,"Broward","Florida","Miramar","1114"
6,"Broward","Florida","Pompano Beach","1827"
6,"Broward","Florida","Pembroke Park","2"
6,"Broward","Florida","Laud-By-The-Sea","1"
6,"Broward","Florida","Alpharetta","1"
6,"Broward","Florida","West Park","9"
6,"Broward","Florida","Sunrise","526"
6,"Broward","Florida","Hallandale","275"
6,"Broward","Florida","North Lauderdale","298"
6,"Broward","Florida","Weston","259"
6,"Broward","Florida","Hillsboro Beach","1"
6,"Broward","Florida","Lauderdale Lakes","109"
6,"Broward","Florida","Lauderdale By The Sea","10"
6,"Broward","Florida","Parkland","80"
6,"Broward","Florida","Plantation","387"
6,"Broward","Florida","Fort Lauderdale","3502"
6,"Broward","Florida","Port Everglades","1"
6,"Broward","Florida","Coconut Creek","274"
6,"Broward","Florida","Oakland Park","242"
6,"Broward","Florida","Margate","369"
6,"Broward","Florida","Dania Beach","4"
6,"Broward","Florida","City Of Sunrise","2"
6,"Broward","Florida","Tamarac","337"
6,"Broward","Florida","Dania","106"
6,"Broward","Florida","Wilton Manors","140"
6,"Broward","Florida","At Large","1"
6,"Broward","Florida","Lighthouse Point","7"
6,"Broward","Florida","Hollywood","3215"
6,"Broward","Florida","Davie","493"
6,"Broward","Florida","Pooler","1"
6,"Broward","Florida","Southwest Ranches","22"
6,"Broward","Florida","Cooper City","113"
6,"Broward","Florida","Lauderhill","137"
7,"Calhoun","Florida","Clarksville","1"
7,"Calhoun","Florida","Altha","7"
7,"Calhoun","Florida","Blountstown","66"
8,"Charlotte","Florida","Port Charlotte","455"
8,"Charlotte","Florida","Punta Gorda","258"
8,"Charlotte","Florida","Cape Haze","1"
8,"Charlotte","Florida","Englewood","39"
8,"Charlotte","Florida","Rotunda West","25"
8,"Charlotte","Florida","Placida","7"
9,"Citrus","Florida","Dunnellon","15"
9,"Citrus","Florida","Floral City","6"
9,"Citrus","Florida","Homosassa Springs","1"
9,"Citrus","Florida","Citrus Springs","17"
9,"Citrus","Florida","Beverly Hills","26"
9,"Citrus","Florida","Holder","1"
9,"Citrus","Florida","Crystal River","51"
9,"Citrus","Florida","Inverness","90"
9,"Citrus","Florida","Homosassa","32"
9,"Citrus","Florida","Lecanto","22"
9,"Citrus","Florida","Hernando","18"
10,"Clay","Florida","Keystone Heights","18"
10,"Clay","Florida","Middleburg","143"
10,"Clay","Florida","Green Cove Springs","146"
10,"Clay","Florida","Orange Park","331"
10,"Clay","Florida","Fleming Island","77"
10,"Clay","Florida","Penney Farms","1"
11,"Collier","Florida","Everglades City","1"
11,"Collier","Florida","Naples","2511"
11,"Collier","Florida","Estero","1"
11,"Collier","Florida","Ave Maria","46"
11,"Collier","Florida","Bonita Springs","1"
11,"Collier","Florida","Chokoloskee","1"
