"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","La Crosse","5"
1,"Alachua","Florida","Tioga","6"
1,"Alachua","Florida","Hawthorne","27"
1,"Alachua","Florida","Gainesville","1968"
1,"Alachua","Florida","Micanopy","14"
1,"Alachua","Florida","Archer","43"
1,"Alachua","Florida","High Springs","42"
1,"Alachua","Florida","Wesley Chapel","1"
1,"Alachua","Florida","Alachua","137"
1,"Alachua","Florida","Earleton","2"
1,"Alachua","Florida","Waldo","9"
1,"Alachua","Florida","Newberry","91"
1,"Alachua","Florida","Santa Fe","7"
2,"Baker","Florida","Sanderson","26"
2,"Baker","Florida","Glen Saint Mary","29"
2,"Baker","Florida","Olustee","1"
2,"Baker","Florida","Macclenny","130"
3,"Bay","Florida","Tyndall Air Force Base","7"
3,"Bay","Florida","Youngstown","21"
3,"Bay","Florida","Bayou George","1"
3,"Bay","Florida","Panama City","1062"
3,"Bay","Florida","Inlet Beach","2"
3,"Bay","Florida","Mexico Beach","2"
3,"Bay","Florida","Lynn Haven","161"
3,"Bay","Florida","Panama City Beach","229"
3,"Bay","Florida","Parker","1"
3,"Bay","Florida","Southport","29"
3,"Bay","Florida","Watersound","1"
3,"Bay","Florida","Fountain","17"
3,"Bay","Florida","Callaway","9"
3,"Bay","Florida","Seacrest","1"
4,"Bradford","Florida","Brooker","5"
4,"Bradford","Florida","Lake Butler","2"
4,"Bradford","Florida","Starke","124"
4,"Bradford","Florida","Graham","1"
4,"Bradford","Florida","Lawtey","28"
4,"Bradford","Florida","Hampton","6"
5,"Brevard","Florida","Orlando","2"
5,"Brevard","Florida","Valkaria","2"
5,"Brevard","Florida","Grant-Valkaria","15"
5,"Brevard","Florida","Satellite Beach","102"
5,"Brevard","Florida","Patrick Air Force Base","19"
5,"Brevard","Florida","Cocoa","444"
5,"Brevard","Florida","West Melbourne","77"
5,"Brevard","Florida","Titusville","244"
5,"Brevard","Florida","Indialantic","65"
5,"Brevard","Florida","Indian Harbour Beach","28"
5,"Brevard","Florida","Scottsmoor","1"
5,"Brevard","Florida","Melbourne","1130"
5,"Brevard","Florida","Sharpes","1"
5,"Brevard","Florida","Sebastian","6"
5,"Brevard","Florida","Micco","3"
5,"Brevard","Florida","Malabar","22"
5,"Brevard","Florida","Rockledge","216"
5,"Brevard","Florida","Palm Bay","760"
5,"Brevard","Florida","Viera","31"
5,"Brevard","Florida","Merritt Island","267"
5,"Brevard","Florida","Palm Shores","3"
5,"Brevard","Florida","Cape Canaveral","50"
5,"Brevard","Florida","Fellsmele","1"
5,"Brevard","Florida","Barefoot Bay","9"
5,"Brevard","Florida","Melbourne Beach","37"
5,"Brevard","Florida","Cocoa Beach","114"
5,"Brevard","Florida","Mims","43"
5,"Brevard","Florida","Port Saint John","3"
6,"Broward","Florida","Dania Beach","7"
6,"Broward","Florida","Fort Lauderdale","8258"
6,"Broward","Florida","City Of Sunrise","3"
6,"Broward","Florida","Hallandale Beach","24"
6,"Broward","Florida","Lauderdale Lakes","209"
6,"Broward","Florida","Oakland Park","570"
6,"Broward","Florida","Pooler","1"
6,"Broward","Florida","Hallandle Beach","2"
6,"Broward","Florida","At Large","4"
6,"Broward","Florida","Deerfield Beach","1056"
6,"Broward","Florida","Weston","574"
6,"Broward","Florida","Tamarac","885"
6,"Broward","Florida","Pembroke Park","3"
6,"Broward","Florida","Louisville","1"
6,"Broward","Florida","Hallandale","696"
6,"Broward","Florida","Hillsboro Beach","1"
6,"Broward","Florida","Lauderdale By The Sea","24"
6,"Broward","Florida","Alpharetta","1"
6,"Broward","Florida","Cooper City","259"
6,"Broward","Florida","Hollywood","7026"
6,"Broward","Florida","Dania","260"
6,"Broward","Florida","Southwest Ranches","69"
6,"Broward","Florida","Lauderhill","218"
6,"Broward","Florida","North Lauderdale","647"
6,"Broward","Florida","Miramar","2130"
6,"Broward","Florida","West Park","10"
6,"Broward","Florida","Davie","1118"
6,"Broward","Florida","Pompano Beach","4314"
6,"Broward","Florida","Parkland","186"
6,"Broward","Florida","Pembroke Pines","481"
6,"Broward","Florida","Lighthouse Point","11"
6,"Broward","Florida","Lynbrook","3"
6,"Broward","Florida","Coconut Creek","649"
6,"Broward","Florida","Coral Springs","1374"
6,"Broward","Florida","Laud-By-The-Sea","1"
6,"Broward","Florida","Margate","722"
6,"Broward","Florida","Sunrise","1124"
