"DEPCODE","County","State","City","Cases"
1,"Alachua","Florida","High Springs","14"
1,"Alachua","Florida","Tioga","4"
1,"Alachua","Florida","Hawthorne","8"
1,"Alachua","Florida","Santa Fe","2"
1,"Alachua","Florida","Archer","7"
1,"Alachua","Florida","Waldo","6"
1,"Alachua","Florida","Gainesville","573"
1,"Alachua","Florida","La Crosse","1"
1,"Alachua","Florida","Micanopy","4"
1,"Alachua","Florida","Alachua","43"
1,"Alachua","Florida","Newberry","28"
2,"Baker","Florida","Sanderson","6"
2,"Baker","Florida","Glen Saint Mary","5"
2,"Baker","Florida","Macclenny","27"
3,"Bay","Florida","Panama City","121"
3,"Bay","Florida","Youngstown","4"
3,"Bay","Florida","Lynn Haven","19"
3,"Bay","Florida","Fountain","2"
3,"Bay","Florida","Southport","3"
3,"Bay","Florida","Panama City Beach","25"
3,"Bay","Florida","Callaway","3"
3,"Bay","Florida","Parker","1"
3,"Bay","Florida","Tyndall Air Force Base","1"
4,"Bradford","Florida","Hampton","1"
4,"Bradford","Florida","Brooker","2"
4,"Bradford","Florida","Starke","52"
4,"Bradford","Florida","Lawtey","5"
4,"Bradford","Florida","Lake Butler","1"
5,"Brevard","Florida","Merritt Island","45"
5,"Brevard","Florida","Indialantic","10"
5,"Brevard","Florida","Viera","15"
5,"Brevard","Florida","Grant-Valkaria","4"
5,"Brevard","Florida","Cocoa Beach","24"
5,"Brevard","Florida","Satellite Beach","24"
5,"Brevard","Florida","Barefoot Bay","3"
5,"Brevard","Florida","Port Saint John","1"
5,"Brevard","Florida","Titusville","57"
5,"Brevard","Florida","Mims","9"
5,"Brevard","Florida","Palm Bay","147"
5,"Brevard","Florida","Indian Harbour Beach","7"
5,"Brevard","Florida","Rockledge","48"
5,"Brevard","Florida","Patrick Air Force Base","1"
5,"Brevard","Florida","West Melbourne","9"
5,"Brevard","Florida","Cape Canaveral","8"
5,"Brevard","Florida","Melbourne","222"
5,"Brevard","Florida","Valkaria","1"
5,"Brevard","Florida","Melbourne Beach","4"
5,"Brevard","Florida","Cocoa","161"
5,"Brevard","Florida","Sebastian","3"
5,"Brevard","Florida","Malabar","4"
6,"Broward","Florida","Pembroke Pines","229"
6,"Broward","Florida","Margate","284"
6,"Broward","Florida","Tamarac","239"
6,"Broward","Florida","Coral Springs","464"
6,"Broward","Florida","Sunrise","357"
6,"Broward","Florida","Port Everglades","1"
6,"Broward","Florida","Southwest Ranches","15"
6,"Broward","Florida","Alpharetta","1"
6,"Broward","Florida","Hallandale Beach","14"
6,"Broward","Florida","Davie","308"
6,"Broward","Florida","Hallandale","177"
6,"Broward","Florida","Wilton Manors","129"
6,"Broward","Florida","Lauderdale Lakes","94"
6,"Broward","Florida","Hillsboro Beach","1"
6,"Broward","Florida","Hollywood","2215"
6,"Broward","Florida","Pompano Beach","1278"
6,"Broward","Florida","Pooler","1"
6,"Broward","Florida","Cooper City","67"
6,"Broward","Florida","Coconut Creek","179"
6,"Broward","Florida","Lauderdale By The Sea","3"
6,"Broward","Florida","Fort Lauderdale","2397"
6,"Broward","Florida","Weston","190"
6,"Broward","Florida","Laud-By-The-Sea","1"
6,"Broward","Florida","Plantation","243"
6,"Broward","Florida","Parkland","50"
6,"Broward","Florida","Oakland Park","164"
6,"Broward","Florida","West Park","9"
6,"Broward","Florida","Deerfield Beach","323"
6,"Broward","Florida","Lauderhill","126"
6,"Broward","Florida","Miramar","732"
6,"Broward","Florida","Dania","62"
6,"Broward","Florida","Pembroke Park","2"
6,"Broward","Florida","City Of Sunrise","1"
6,"Broward","Florida","Lighthouse Point","7"
6,"Broward","Florida","North Lauderdale","227"
6,"Broward","Florida","Dania Beach","3"
7,"Calhoun","Florida","Blountstown","62"
7,"Calhoun","Florida","Altha","5"
8,"Charlotte","Florida","Port Charlotte","353"
8,"Charlotte","Florida","Rotunda West","18"
8,"Charlotte","Florida","Placida","5"
8,"Charlotte","Florida","Englewood","17"
8,"Charlotte","Florida","Punta Gorda","189"
9,"Citrus","Florida","Homosassa","16"
9,"Citrus","Florida","Lecanto","15"
9,"Citrus","Florida","Citrus Springs","14"
9,"Citrus","Florida","Floral City","6"
9,"Citrus","Florida","Dunnellon","8"
9,"Citrus","Florida","Hernando","12"
9,"Citrus","Florida","Inverness","66"
9,"Citrus","Florida","Crystal River","29"
9,"Citrus","Florida","Beverly Hills","13"
10,"Clay","Florida","Green Cove Springs","123"
10,"Clay","Florida","Fleming Island","44"
10,"Clay","Florida","Keystone Heights","12"
10,"Clay","Florida","Penney Farms","1"
10,"Clay","Florida","Orange Park","219"
10,"Clay","Florida","Middleburg","87"
11,"Collier","Florida","Ave Maria","31"
11,"Collier","Florida","Goodland","1"
11,"Collier","Florida","Everglades City","1"
11,"Collier","Florida","Naples","1647"
11,"Collier","Florida","Immokalee","1273"
11,"Collier","Florida","Marco Island","23"
11,"Collier","Florida","Estero","1"
11,"Collier","Florida","Ochopee","2"
12,"Columbia","Florida","Lake City","209"
12,"Columbia","Florida","Fort White","14"
13,"Dade","Florida","Miami","15150"
13,"Dade","Florida","Florida City","411"
13,"Dade","Florida","North Miami Beach","410"
13,"Dade","Florida","Hialeah","3444"
13,"Dade","Florida","Aventura","212"
13,"Dade","Florida","Miami Springs","12"
13,"Dade","Florida","Cutler Bay","17"
13,"Dade","Florida","Pinecrest","72"
13,"Dade","Florida","Bal Harbour","16"
13,"Dade","Florida","Homestead","1727"
13,"Dade","Florida","Miami Lakes","94"
13,"Dade","Florida","West Miami","16"
13,"Dade","Florida","Miami Shores","7"
13,"Dade","Florida","South Miami","241"
13,"Dade","Florida","Doral","329"
13,"Dade","Florida","Perrine","1"
13,"Dade","Florida","Miami Beach","1032"
13,"Dade","Florida","Miami Gardens","596"
13,"Dade","Florida","North Bay Village","14"
13,"Dade","Florida","Sunny Isles Beach","10"
13,"Dade","Florida","Golden Beach","5"
13,"Dade","Florida","Medley","15"
13,"Dade","Florida","Tcllywsoo","1"
13,"Dade","Florida","Opa Locka","518"
13,"Dade","Florida","Virginia Gardens","1"
13,"Dade","Florida","Fisher Island","2"
13,"Dade","Florida","Key Biscayne","80"
13,"Dade","Florida","Bay Harbor Islands","6"
13,"Dade","Florida","Goulds","2"
13,"Dade","Florida","Carol City","20"
13,"Dade","Florida","North Miami","408"
13,"Dade","Florida","Hialeah Gardens","14"
13,"Dade","Florida","Biscayne Park","14"
13,"Dade","Florida","Village Of Palmetto Bay","3"
13,"Dade","Florida","El Portal","19"
13,"Dade","Florida","Naranja","3"
13,"Dade","Florida","Kendall","10"
13,"Dade","Florida","Coconut Grove","10"
13,"Dade","Florida","Surfside","12"
13,"Dade","Florida","Sweetwater","4"
13,"Dade","Florida","Princeton","3"
13,"Dade","Florida","Palmetto Bay","42"
13,"Dade","Florida","Coral Gables","197"
14,"Desoto","Florida","Lake Suzy","7"
14,"Desoto","Florida","Arcadia","404"
14,"Desoto","Florida","Nocatee","5"
15,"Dixie","Florida","Old Town","35"
15,"Dixie","Florida","Cross City","24"
15,"Dixie","Florida","Steinhatchee","1"
16,"Duval","Florida","Jupiter","1"
16,"Duval","Florida","Jacksonville","2578"
16,"Duval","Florida","Atlantic Beach","42"
16,"Duval","Florida","Mayport","1"
16,"Duval","Florida","Fpo","2"
16,"Duval","Florida","Baldwin","1"
16,"Duval","Florida","Jacksonville Beach","130"
16,"Duval","Florida","Neptune Beach","27"
17,"Escambia","Florida","Pensacola","837"
17,"Escambia","Florida","Molino","16"
17,"Escambia","Florida","Gulf Breeze","1"
17,"Escambia","Florida","Bellview","6"
17,"Escambia","Florida","Cantonment","66"
17,"Escambia","Florida","Walnut Hill","1"
17,"Escambia","Florida","Pensacola Beach","1"
17,"Escambia","Florida","Alva","1"
17,"Escambia","Florida","Perdido Key","1"
17,"Escambia","Florida","Mcdavid","2"
17,"Escambia","Florida","Century","7"
18,"Flagler","Florida","Flagler Beach","15"
18,"Flagler","Florida","Palm Coast","181"
18,"Flagler","Florida","Bunnell","21"
19,"Franklin","Florida","Eastpoint","1"
20,"Gadsden","Florida","Gretna","16"
20,"Gadsden","Florida","Quincy","229"
20,"Gadsden","Florida","Chattahoochee","19"
20,"Gadsden","Florida","Havana","27"
20,"Gadsden","Florida","Greensboro","4"
20,"Gadsden","Florida","Midway","21"
21,"Gilchrist","Florida","Trenton","59"
21,"Gilchrist","Florida","Fanning Springs","1"
21,"Gilchrist","Florida","Bell","12"
22,"Glades","Florida","Moore Haven","137"
22,"Glades","Florida","Palmdale","3"
22,"Glades","Florida","Labelle","1"
23,"Gulf","Florida","Wewahitchka","4"
23,"Gulf","Florida","Port Saint Joe","5"
24,"Hamilton","Florida","Jennings","49"
24,"Hamilton","Florida","Jasper","229"
24,"Hamilton","Florida","White Springs","7"
25,"Hardee","Florida","Wauchula","124"
25,"Hardee","Florida","Ona","5"
25,"Hardee","Florida","Bowling Green","96"
25,"Hardee","Florida","Zolfo Springs","25"
26,"Hendry","Florida","Labelle","215"
26,"Hendry","Florida","Clewiston","480"
26,"Hendry","Florida","Fort Denaud","6"
26,"Hendry","Florida","Felda","16"
27,"Hernando","Florida","Brooksville","56"
27,"Hernando","Florida","Hernando Beach","1"
27,"Hernando","Florida","Spring Hill","113"
27,"Hernando","Florida","Weeki Wachee","5"
28,"Highlands","Florida","Lake Placid","31"
28,"Highlands","Florida","Sebring","97"
28,"Highlands","Florida","Avon Park","74"
28,"Highlands","Florida","Lorida","2"
28,"Highlands","Florida","Venus","6"
29,"Hillsborough","Florida","Brandon","338"
29,"Hillsborough","Florida","Perth Amboy","1"
29,"Hillsborough","Florida","Odessa","42"
29,"Hillsborough","Florida","Plant City","304"
29,"Hillsborough","Florida","Temple Terrace","11"
29,"Hillsborough","Florida","Homeless","1"
29,"Hillsborough","Florida","Tampa","3609"
29,"Hillsborough","Florida","Mango","1"
29,"Hillsborough","Florida","Lithia","26"
29,"Hillsborough","Florida","Westchase","1"
29,"Hillsborough","Florida","Dover","43"
29,"Hillsborough","Florida","Sun City","3"
29,"Hillsborough","Florida","Apollo Beach","44"
29,"Hillsborough","Florida","Carrollwood","7"
29,"Hillsborough","Florida","Sun City Center","43"
29,"Hillsborough","Florida","Ruskin","163"
29,"Hillsborough","Florida","Tampa Palms","1"
29,"Hillsborough","Florida","Gibsonton","52"
29,"Hillsborough","Florida","Balm","1"
29,"Hillsborough","Florida","Wimauma","87"
29,"Hillsborough","Florida","Seffner","79"
29,"Hillsborough","Florida","Lutz","111"
29,"Hillsborough","Florida","Valrico","114"
29,"Hillsborough","Florida","Thonotosassa","35"
29,"Hillsborough","Florida","Riverview","337"
30,"Holmes","Florida","Bonifay","34"
30,"Holmes","Florida","Graceville","2"
30,"Holmes","Florida","Westville","3"
31,"Indian River","Florida","Vero Beach","242"
31,"Indian River","Florida","Fellsmere","88"
31,"Indian River","Florida","Sebastian","21"
31,"Indian River","Florida","Wabasso","2"
32,"Jackson","Florida","Grand Ridge","9"
32,"Jackson","Florida","Malone","8"
32,"Jackson","Florida","Alford","4"
32,"Jackson","Florida","Bascom","3"
32,"Jackson","Florida","Graceville","3"
32,"Jackson","Florida","Campbellton","2"
